[14:21:40] [INFO] received Windows console close event; shutting log-core down
[14:26:32] [INFO] received Windows console close event; shutting log-core down
[14:48:14] [INFO] received Windows console close event; shutting log-core down
[15:25:33] [INFO] received Windows console close event; shutting log-core down
[09:36:04] [INFO] received Windows console close event; shutting log-core down
[15:29:01] [INFO] received Windows console close event; shutting log-core down
[10:05:34] [INFO] received Windows console close event; shutting log-core down
[12:18:30] [INFO] received Windows console close event; shutting log-core down
[18:58:51] [INFO] received Windows console close event; shutting log-core down
[19:20:18] [INFO] received Windows console close event; shutting log-core down
[19:41:21] [INFO] received Windows console close event; shutting log-core down
[19:44:38] [INFO] received Windows console close event; shutting log-core down
[19:49:30] [INFO] received Windows console close event; shutting log-core down
[09:38:03] [INFO] received Windows console close event; shutting log-core down
[09:39:56] [INFO] received Windows console close event; shutting log-core down
[10:43:55] [INFO] received Windows console close event; shutting log-core down
[17:28:15] [INFO] received Windows console close event; shutting log-core down
[11:44:01] [INFO] received Windows console close event; shutting log-core down
[11:48:12] [INFO] received Windows console close event; shutting log-core down
[11:56:14] [INFO] received Windows console close event; shutting log-core down
[10:53:46] [INFO] received Windows console close event; shutting log-core down
[11:00:43] [INFO] received Windows console close event; shutting log-core down
